category,url,image,title,seller,sku,in stock,price,discount,old-price
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/40068729,http://192.168.1.146:8000/static/images/products/40068729.jpg,Terra Greens Ready Mix - Quinoa Upma 400 gm,Terra,40068729,Yes,550.99,0,0
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/293388,http://192.168.1.146:8000/static/images/products/293388.jpg,Knorr Instant Mixed Vegetable Cup-A-Soup 11 g Pouch,Knorr,293388,Yes,6.99,2,8.99
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/40001448,http://192.168.1.146:8000/static/images/products/40001448.jpg,MTR Papad - Plain 200 gm Pouch,MTR,40001448,Yes,78.99,0,0
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/40001447,http://192.168.1.146:8000/static/images/products/40001447.jpg,MTR Papad - Plain 100 gm Pouch,MTR,40001447,Yes,45.99,0,0
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/40036726,http://192.168.1.146:8000/static/images/products/40036726.jpg,Tasty Batter - Idly & Dosa 1 kg,Tasty,40036726,Yes,55.99,0,0
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/40000515,http://192.168.1.146:8000/static/images/products/40000515.jpg,McCain Potato Bites - Chilli Garlic 200 gm Pouch,McCain,40000515,Yes,40.99,0,0
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/40017641,http://192.168.1.146:8000/static/images/products/40017641.jpg,MTR Poha 180 gm,MTR,40017641,Yes,28.99,3.5,32.49
"[""Branded Food"", ""Ready to Eat Food""]",http://192.168.1.146:8000/catalog/product/264983,http://192.168.1.146:8000/static/images/products/264983.jpg,Lijjat Papad - Jeera 200 gm Pouch,Lijjat,264983,Yes,60.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40000750,http://192.168.1.146:8000/static/images/products/40000750.jpg,India Gate Basmati Rice - Mogra 5 kg Bag,India,40000750,Yes,239.99,18,257.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40020817,http://192.168.1.146:8000/static/images/products/40020817.jpg,Bemisal Basmati Rice - Mother's Choice 1 kg Pouch,Bemisal,40020817,Yes,165.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/20004911,http://192.168.1.146:8000/static/images/products/20004911.jpg,Best Special Rice 1 kg Pouch,Best,20004911,Yes,160.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/283426,http://192.168.1.146:8000/static/images/products/283426.jpg,India Gate Basmati Rice - Feast Rozzana 5 kg Pouch,India,283426,Yes,316.99,22,338.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/30000590,http://192.168.1.146:8000/static/images/products/30000590.jpg,India Gate Basmati Rice - Feast Rozzana 1 kg Pouch,India,30000590,Yes,80.99,2,82.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/300959,http://192.168.1.146:8000/static/images/products/300959.jpg,Best Rice - Special 5 kg Pouch,Best,300959,Yes,299.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40018398,http://192.168.1.146:8000/static/images/products/40018398.jpg,Elina Basmati Rice 1 kg,Elina,40018398,Yes,175.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40073396,http://192.168.1.146:8000/static/images/products/40073396.jpg,"Kohinoor Basmati Rice - Super Value, 25% Extra 1 kg",Kohinoor,40073396,Yes,139.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40073397,http://192.168.1.146:8000/static/images/products/40073397.jpg,"Kohinoor Basmati Rice - Super Value, 25% Extra 5 kg",Kohinoor,40073397,Yes,690.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40018401,http://192.168.1.146:8000/static/images/products/40018401.jpg,Elina Long Grain Rice 5 kg,Elina,40018401,Yes,219.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/255850,http://192.168.1.146:8000/static/images/products/255850.jpg,Daawat  Basmati Rice - Biryani 1 kg Pouch,Daawat,255850,Yes,175.99,10,185.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/220612,http://192.168.1.146:8000/static/images/products/220612.jpg,India Gate Basmati Rice - Dubar 5 kg Pouch,India,220612,Yes,353.99,46,399.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/280154,http://192.168.1.146:8000/static/images/products/280154.jpg,India Gate Basmati Rice - Dubar 1 kg Pouch,India,280154,Yes,84.99,3,87.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/255848,http://192.168.1.146:8000/static/images/products/255848.jpg,Daawat  Basmati Rice - Super 1 kg Pouch,Daawat,255848,Yes,132.99,9,141.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/204002,http://192.168.1.146:8000/static/images/products/204002.jpg,India Gate Basmati Rice - Classic 5 kg Bag,India,204002,Yes,783.99,146,929.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/243336,http://192.168.1.146:8000/static/images/products/243336.jpg,India Gate Basmati Rice - Classic 1 kg Pouch,India,243336,Yes,176.99,20,196.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/243337,http://192.168.1.146:8000/static/images/products/243337.jpg,India Gate Basmati Rice - Tibar 1 kg Pouch,India,243337,Yes,84.99,6,90.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/190594,http://192.168.1.146:8000/static/images/products/190594.jpg,India Gate Basmati Rice - Super 5 kg Bag,India,190594,Yes,378.99,146,524.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/243335,http://192.168.1.146:8000/static/images/products/243335.jpg,India Gate Basmati Rice - Super 1 kg Pouch,India,243335,Yes,123.99,6,129.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/298111,http://192.168.1.146:8000/static/images/products/298111.jpg,Best Select - Basmati Rice 5 kg Pouch,Best,298111,Yes,349.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/298110,http://192.168.1.146:8000/static/images/products/298110.jpg,Best Select - Basmati Rice 1 kg pouch,Best,298110,Yes,75.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/100005768,http://192.168.1.146:8000/static/images/products/100005768.jpg,Charminar Basmati Rice 1 kg Pouch,Charminar,100005768,Yes,63.99,18,81.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/204001,http://192.168.1.146:8000/static/images/products/204001.jpg,Charminar Basmati Rice 5 kg Pouch,Charminar,204001,Yes,380.99,55,435.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/100448826,http://192.168.1.146:8000/static/images/products/100448826.jpg,Best Premium - Basmati Rice 1 kg Pouch,Best,100448826,Yes,210.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/20004912,http://192.168.1.146:8000/static/images/products/20004912.jpg,Best Premium - Basmati Rice 5 kg Pouch,Best,20004912,Yes,499.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/204005,http://192.168.1.146:8000/static/images/products/204005.jpg,Daawat  Basmati Rice - Rozana 5 kg Pouch,Daawat,204005,Yes,347.99,29,376.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/255849,http://192.168.1.146:8000/static/images/products/255849.jpg,Daawat  Basmati Rice - Rozana 1 kg Pouch,Daawat,255849,Yes,68.99,5,73.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/100482055,http://192.168.1.146:8000/static/images/products/100482055.jpg,Daawat  Basmati Rice - Brown (Quick Cooking) 1 kg Jar,Daawat,100482055,Yes,152.99,9,161.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40011798,http://192.168.1.146:8000/static/images/products/40011798.jpg,bb Royal Basmati Rice 5 kg Pouch,bb Royal,40011798,Yes,468.99,41,509.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/10000455,http://192.168.1.146:8000/static/images/products/10000455.jpg,bb Royal Basmati Rice 1 kg Pouch,bb Royal,10000455,Yes,100.99,5,105.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/214217,http://192.168.1.146:8000/static/images/products/214217.jpg,Devaaya Basmati Rice 5 kg Pouch,Devaaya,214217,Yes,333.99,46,379.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/255851,http://192.168.1.146:8000/static/images/products/255851.jpg,Devaaya Basmati Rice 1 kg Pouch,Devaaya,255851,Yes,77.99,4,81.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/271541,http://192.168.1.146:8000/static/images/products/271541.jpg,Kohinoor Basmati Rice - Extra Long 1 kg Pouch,Kohinoor,271541,Yes,157.99,16,173.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/271070,http://192.168.1.146:8000/static/images/products/271070.jpg,Kohinoor Basmati Rice - Extra Long 5 kg Bag,Kohinoor,271070,Yes,798.99,71,869.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40018400,http://192.168.1.146:8000/static/images/products/40018400.jpg,Elina Long Grain Rice 1 kg,Elina,40018400,Yes,160.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/190593,http://192.168.1.146:8000/static/images/products/190593.jpg,Kohinoor Platinum - Basmati Rice 5 kg Bag,Kohinoor,190593,Yes,880.99,55,935.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/214216,http://192.168.1.146:8000/static/images/products/214216.jpg,Daawat  Basmati Rice - Traditional 5 kg Pouch,Daawat,214216,Yes,828.99,71,899.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/255843,http://192.168.1.146:8000/static/images/products/255843.jpg,Daawat  Basmati Rice - Super 5 kg Pouch,Daawat,255843,Yes,640.99,55,695.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/247282,http://192.168.1.146:8000/static/images/products/247282.jpg,Daawat  Basmati Rice - Traditional 1 kg Pouch,Daawat,247282,Yes,177.99,9,186.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40023462,http://192.168.1.146:8000/static/images/products/40023462.jpg,Kohinoor Basmati Rice - Mogra 5 kg Bag,Kohinoor,40023462,Yes,218.99,81,299.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/100454923,http://192.168.1.146:8000/static/images/products/100454923.jpg,Best Brown - Basmati Rice 1 kg Jar,Best,100454923,Yes,60.99,45,105.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/30009317,http://192.168.1.146:8000/static/images/products/30009317.jpg,Kohinoor Charminar Special - Pulao Rice 5 kg Pouch,Kohinoor,30009317,Yes,268.99,81,349.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40018399,http://192.168.1.146:8000/static/images/products/40018399.jpg,Elina Basmati Rice 5 kg,Elina,40018399,Yes,299.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/30009318,http://192.168.1.146:8000/static/images/products/30009318.jpg,Kohinoor Charminar Special - Pulao Rice 1 kg Pouch,Kohinoor,30009318,Yes,67.99,6,73.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/70000480,http://192.168.1.146:8000/static/images/products/70000480.jpg,Fortune  Basmati Rice - Biryani Special 5 kg Pouch,Fortune,70000480,Yes,643.17,23.91,667.08
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40006525,http://192.168.1.146:8000/static/images/products/40006525.jpg,Daawat  Dubar Basmati Rice 1 kg Pouch,Daawat,40006525,Yes,77.99,3,80.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40027980,http://192.168.1.146:8000/static/images/products/40027980.jpg,bb Royal Premium Basmati Rice 1 kg Pouch,bb Royal,40027980,Yes,88.99,21,109.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40027981,http://192.168.1.146:8000/static/images/products/40027981.jpg,bb Royal Premium Basmati Rice 5 kg Pouch,bb Royal,40027981,Yes,460.99,60,520.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40022617,http://192.168.1.146:8000/static/images/products/40022617.jpg,Fortune  Basmati Rice - Rozana 5 kg Pouch,Fortune,40022617,Yes,422.97,21.51,444.48
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/100454924,http://192.168.1.146:8000/static/images/products/100454924.jpg,Best Shahi Pakwan Fine Rice 1 kg Pouch,Best,100454924,Yes,2.99,59,61.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/271557,http://192.168.1.146:8000/static/images/products/271557.jpg,Kohinoor Basmati Rice - Authentic Super Silky 1 kg Pouch,Kohinoor,271557,Yes,178.99,21,199.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/70000482,http://192.168.1.146:8000/static/images/products/70000482.jpg,Fortune  Basmati Rice - Super 5 kg Pouch,Fortune,70000482,Yes,706.13,17.43,723.56
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/70000481,http://192.168.1.146:8000/static/images/products/70000481.jpg,Fortune  Basmati Rice - Super 1 kg Pouch,Fortune,70000481,Yes,130.99,10,140.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/278779,http://192.168.1.146:8000/static/images/products/278779.jpg,Amira Basmati Rice - Extra long 1 kg Pouch,Amira,278779,Yes,198.99,11,209.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40004406,http://192.168.1.146:8000/static/images/products/40004406.jpg,Best Super Premium - Basmati Rice 1 kg Pouch,Best,40004406,Yes,110.99,70,180.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40024194,http://192.168.1.146:8000/static/images/products/40024194.jpg,Amira Organic Basmati Rice - Traditional White 1 kg Pouch,Amira,40024194,Yes,154.99,18,172.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/275435,http://192.168.1.146:8000/static/images/products/275435.jpg,Amira Basmati Rice - Day To Day 5 kg Pouch,Amira,275435,Yes,366.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40018002,http://192.168.1.146:8000/static/images/products/40018002.jpg,Shrilalmahal Empire Basmati Rice 1 kg,Shrilalmahal,40018002,Yes,88.99,61,149.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40035512,http://192.168.1.146:8000/static/images/products/40035512.jpg,bb Royal Brown Basmati Rice 5 kg Pouch,bb Royal,40035512,Yes,600.99,50,650.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40040303,http://192.168.1.146:8000/static/images/products/40040303.jpg,Best Super Premium - Basmati Rice 5 kg,Best,40040303,Yes,598.99,301,899.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40021891,http://192.168.1.146:8000/static/images/products/40021891.jpg,Nature'S Gift Basmati Rice - Celebration 1 kg Pouch,Nature'S,40021891,Yes,82.99,47,129.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40021898,http://192.168.1.146:8000/static/images/products/40021898.jpg,Nature'S Gift Basmati Rice - Daily Meal 1 kg Pouch,Nature'S,40021898,Yes,18.99,62,80.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40021893,http://192.168.1.146:8000/static/images/products/40021893.jpg,Nature'S Gift Basmati Rice - Classic 1 kg Pouch,Nature'S,40021893,Yes,99.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40021894,http://192.168.1.146:8000/static/images/products/40021894.jpg,Nature'S Gift Basmati Rice - Classic 5 kg Pouch,Nature'S,40021894,Yes,318.99,181,499.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/20004846,http://192.168.1.146:8000/static/images/products/20004846.jpg,Amira Basmati Rice - Guru Extra Long Grain 1 kg Pouch,Amira,20004846,Yes,200.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40018004,http://192.168.1.146:8000/static/images/products/40018004.jpg,Shrilalmahal Heena Basmati 1 kg,Shrilalmahal,40018004,Yes,155.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40044434,http://192.168.1.146:8000/static/images/products/40044434.jpg,Alishaan Basmati Rice - Aroma A1 1 kg,Alishaan,40044434,Yes,185.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40044439,http://192.168.1.146:8000/static/images/products/40044439.jpg,Alishaan Basmati Rice - Aroma A3 1 kg,Alishaan,40044439,Yes,165.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40044441,http://192.168.1.146:8000/static/images/products/40044441.jpg,Alishaan Basmati Rice - Aroma A4 1 kg,Alishaan,40044441,Yes,145.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40044437,http://192.168.1.146:8000/static/images/products/40044437.jpg,Alishaan Basmati Rice - Delight 1 kg,Alishaan,40044437,Yes,175.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40057967,http://192.168.1.146:8000/static/images/products/40057967.jpg,Alishaan Basmati Rice - Superba Long Grain 1 kg,Alishaan,40057967,Yes,180.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40057968,http://192.168.1.146:8000/static/images/products/40057968.jpg,Alishaan Basmati Rice - Superba Long Grain 5 kg,Alishaan,40057968,Yes,895.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40044443,http://192.168.1.146:8000/static/images/products/40044443.jpg,Alishaan Basmati Rice - Ultima A1 10 kg,Alishaan,40044443,Yes,1120.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40065849,http://192.168.1.146:8000/static/images/products/40065849.jpg,Lal Qilla Basmati Rice - Excel Mungra 10 kg,Lal,40065849,Yes,368.99,31,399.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/305651,http://192.168.1.146:8000/static/images/products/305651.jpg,Kohinoor Basmatic Rice - Special Rozana 1 kg Pouch,Kohinoor,305651,Yes,69.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/70000075,http://192.168.1.146:8000/static/images/products/70000075.jpg,bb Popular Dubar Basmati Rice 1 kg Pouch,bb Popular,70000075,Yes,70.99,5,75.99
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40017999,http://192.168.1.146:8000/static/images/products/40017999.jpg,Shrilalmahal Basmati Rice Supreme 527 1 kg,Shrilalmahal,40017999,Yes,110.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/40027979,http://192.168.1.146:8000/static/images/products/40027979.jpg,bb Royal Brown Basmati Rice 1 kg Pouch,bb Royal,40027979,Yes,130.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/30002368,http://192.168.1.146:8000/static/images/products/30002368.jpg,Kohinoor Basmati Rice - Every day 1 kg Pouch,Kohinoor,30002368,Yes,95.99,0,0
"[""Grocery and Staples"", ""Rice and Rice Products"", ""Basmati Rice""]",http://192.168.1.146:8000/catalog/product/100448859,http://192.168.1.146:8000/static/images/products/100448859.jpg,Best Select - Basmati Rice 1 kg Pouch,Best,100448859,Yes,160.99,0,0
"[""Grocery and Staples"", ""Flours and Sooji"", ""Other Flours""]",http://192.168.1.146:8000/catalog/product/284420,http://192.168.1.146:8000/static/images/products/284420.jpg,Aashirvaad Atta - Multigrains 5 kg Pouch,Aashirvaad,284420,Yes,235.99,10,245.99
"[""Grocery and Staples"", ""Flours and Sooji"", ""Other Flours""]",http://192.168.1.146:8000/catalog/product/284422,http://192.168.1.146:8000/static/images/products/284422.jpg,Aashirvaad Atta - Multigrains 1 kg Pouch,Aashirvaad,284422,Yes,52.99,0,0
"[""Grocery and Staples"", ""Flours and Sooji"", ""Other Flours""]",http://192.168.1.146:8000/catalog/product/255505,http://192.168.1.146:8000/static/images/products/255505.jpg,Pillsbury Atta - Multigrain 5 kg Pouch,Pillsbury,255505,Yes,225.99,15,240.99
"[""Grocery and Staples"", ""Flours and Sooji"", ""Other Flours""]",http://192.168.1.146:8000/catalog/product/255516,http://192.168.1.146:8000/static/images/products/255516.jpg,Pillsbury Atta - Multi Grain 1 kg Pouch,Pillsbury,255516,Yes,52.99,0,0
"[""Grocery and Staples"", ""Flours and Sooji"", ""Other Flours""]",http://192.168.1.146:8000/catalog/product/40026889,http://192.168.1.146:8000/static/images/products/40026889.jpg,Patanjali Whole Wheat Atta  10 kg,Patanjali,40026889,Yes,310.99,0,0
"[""Grocery and Staples"", ""Flours and Sooji"", ""Other Flours""]",http://192.168.1.146:8000/catalog/product/40026890,http://192.168.1.146:8000/static/images/products/40026890.jpg,Patanjali Whole Wheat Atta 5 kg,Patanjali,40026890,Yes,170.99,0,0
